  Loading openmpi/3.1.1 for compiler gnu-4.8.5
3; 7; 400; 0.568320
3; 7; 800; 3.637540
3; 8; 100; 0.074027
3; 8; 200; 0.134898
3; 8; 400; 0.529149
3; 8; 800; 5.193673
4; 1; 100; 0.091813
4; 1; 200; 0.355062
4; 1; 400; 2.281260
4; 1; 800; 17.321671
4; 2; 100; 0.082019
4; 2; 200; 0.233137
4; 2; 400; 1.223884
4; 2; 800; 8.832134
4; 3; 100; 0.082160
4; 3; 200; 0.182854
4; 3; 400; 0.879287
4; 3; 800; 6.000877
4; 4; 100; 0.091993
4; 4; 200; 0.172835
4; 4; 400; 0.686833
4; 4; 800; 4.633989
4; 5; 100; 0.102852
4; 5; 200; 0.134213
4; 5; 400; 0.610062
4; 5; 800; 3.780049
4; 6; 100; 0.082542
4; 6; 200; 0.144243
4; 6; 400; 0.527546
4; 6; 800; 3.214529
4; 7; 100; 0.094863
4; 7; 200; 0.155518
4; 7; 400; 0.471369
4; 7; 800; 2.860147
4; 8; 100; 0.105120
4; 8; 200; 0.145681
4; 8; 400; 0.450493
4; 8; 800; 2.603355
5; 1; 100; 0.121844
5; 1; 200; 0.343013
5; 1; 400; 1.845323
5; 1; 800; 13.923280
5; 2; 100; 0.111963
5; 2; 200; 0.242925
5; 2; 400; 1.006416
5; 2; 800; 7.168572
5; 3; 100; 0.112046
5; 3; 200; 0.202694
5; 3; 400; 0.738689
5; 3; 800; 4.905973
5; 4; 100; 0.103057
5; 4; 200; 0.192594
5; 4; 400; 0.605577
5; 4; 800; 3.796299
5; 5; 100; 0.093344
5; 5; 200; 0.183834
5; 5; 400; 0.537252
5; 5; 800; 3.122450
5; 6; 100; 0.093549
5; 6; 200; 0.154117
5; 6; 400; 0.467993
5; 6; 800; 2.787769
5; 7; 100; 0.122752
5; 7; 200; 0.157179
5; 7; 400; 0.469184
5; 7; 800; 2.388999
5; 8; 100; 0.106328
5; 8; 200; 0.186780
5; 8; 400; 0.447743
5; 8; 800; 2.200111
6; 1; 100; 0.141641
6; 1; 200; 0.342972
6; 1; 400; 1.612370
6; 1; 800; 11.691667
6; 2; 100; 0.151797
6; 2; 200; 0.252764
6; 2; 400; 0.899585
6; 2; 800; 6.066388
6; 3; 100; 0.151875
6; 3; 200; 0.222613
6; 3; 400; 0.678681
6; 3; 800; 4.155006
6; 4; 100; 0.151990
6; 4; 200; 0.212707
6; 4; 400; 0.567116
6; 4; 800; 3.233352
6; 5; 100; 0.132131
6; 5; 200; 0.183939
6; 5; 400; 0.488055
6; 5; 800; 2.706194
6; 6; 100; 0.153374
6; 6; 200; 0.183210
6; 6; 400; 0.495831
6; 6; 800; 2.327049
6; 7; 100; 0.114740
6; 7; 200; 0.195408
6; 7; 400; 0.436301
6; 7; 800; 2.218034
6; 8; 100; 0.126008
6; 8; 200; 0.204023
6; 8; 400; 0.418512
6; 8; 800; 1.934541
7; 1; 100; 0.181690
7; 1; 200; 0.342811
7; 1; 400; 1.396971
7; 1; 800; 10.109144
7; 2; 100; 0.181797
7; 2; 200; 0.272612
7; 2; 400; 0.808558
7; 2; 800; 5.241076
7; 3; 100; 0.182034
7; 3; 200; 0.252521
7; 3; 400; 0.657123
7; 3; 800; 3.660191
7; 4; 100; 0.172000
7; 4; 200; 0.242695
7; 4; 400; 0.526096
7; 4; 800; 2.841466
7; 5; 100; 0.163249
7; 5; 200; 0.193027
7; 5; 400; 0.506593
7; 5; 800; 2.388340
7; 6; 100; 0.123475
7; 6; 200; 0.204045
7; 6; 400; 0.455915
7; 6; 800; 2.056259
7; 7; 100; 0.184986
7; 7; 200; 0.225359
7; 7; 400; 0.418261
7; 7; 800; 1.842840
7; 8; 100; 0.144711
7; 8; 200; 0.226879
7; 8; 400; 0.427519
7; 8; 800; 1.776979
8; 1; 100; 0.211623
8; 1; 200; 0.352913
8; 1; 400; 1.272773
8; 1; 800; 8.870895
8; 2; 100; 0.211878
8; 2; 200; 0.292484
8; 2; 400; 0.790726
8; 2; 800; 4.663346
8; 3; 100; 0.211915
8; 3; 200; 0.272644
8; 3; 400; 0.617247
8; 3; 800; 3.268140
8; 4; 100; 0.211773
8; 4; 200; 0.262443
8; 4; 400; 0.535682
8; 4; 800; 2.575156
8; 5; 100; 0.223253
8; 5; 200; 0.232390
8; 5; 400; 0.457149
8; 5; 800; 2.143400
8; 6; 100; 0.193294
8; 6; 200; 0.223767
8; 6; 400; 0.455431
8; 6; 800; 1.902008
8; 7; 100; 0.194648
8; 7; 200; 0.185495
8; 7; 400; 0.437759
8; 7; 800; 1.730721
8; 8; 100; 0.167673
8; 8; 200; 0.234374
8; 8; 400; 0.398683
8; 8; 800; 1.608149
