 8; 100; 0.065307
 8; 1000; 0.142902
 8; 10000; 1.723503
 8; 100000; 14.240850
 4; 100; 0.018875
 4; 1000; 0.158083
 4; 10000; 1.815474
 4; 100000; 13.782402
 2; 100; 0.017275
 2; 1000; 0.160827
 2; 10000; 1.570222
 2; 100000; 12.690386
 1; 100; 0.015963
 1; 1000; 0.160506
 1; 10000; 1.601726
 1; 100000; 15.980669
