#Vary the number of steps with const bodies=100
ranks; size; time;

 16; 10; 0.104279
 16; 100; 0.171133
 16; 1000; 0.874241
 16; 10000; 8.133012
 8; 10; 0.081102
 8; 100; 0.061051
 8; 1000; 0.630240
 8; 10000; 5.956041
 4; 10; 0.006686
 4; 100; 0.059471
 4; 1000; 0.573771
 4; 10000; 5.856116
 2; 10; 0.007414
 2; 100; 0.069037
 2; 1000; 0.686182
 2; 10000; 6.815522
 1; 10; 0.008928
 1; 100; 0.087651
 1; 1000; 0.870840
 1; 10000; 8.753413
