8; 2; 100; 0.211702
8; 2; 200; 0.292701
8; 2; 400; 0.751922
8; 2; 800; 4.674415
8; 3; 100; 0.211946
8; 3; 200; 0.272506
8; 3; 400; 0.607034
8; 3; 800; 3.292128
8; 4; 100; 0.211955
8; 4; 200; 0.252583
8; 4; 400; 0.575140
8; 4; 800; 2.567624
8; 5; 100; 0.143452
8; 5; 200; 0.232282
8; 5; 400; 0.456175
8; 5; 800; 2.139895
8; 6; 100; 0.193399
8; 6; 200; 0.233877
8; 6; 400; 0.467084
8; 6; 800; 1.893713
8; 7; 100; 0.194536
8; 7; 200; 0.245276
8; 7; 400; 0.417674
8; 7; 800; 1.730629
8; 8; 100; 0.165659
8; 8; 200; 0.235227
8; 8; 400; 0.402032
8; 8; 800; 3.361475
1; 1; 1600; 554.237978
1; 2; 1600; 279.111874
1; 3; 1600; 186.827099
1; 4; 1600; 147.442736
1; 5; 1600; 144.735202
1; 6; 1600; 112.343001
1; 7; 1600; 124.544479
1; 8; 1600; 120.846300
2; 1; 1600; 278.902944
2; 2; 1600; 140.586498
2; 3; 1600; 94.351445
2; 4; 1600; 69.485584
2; 5; 1600; 57.190577
2; 6; 1600; 47.042159
2; 7; 1600; 40.301075
2; 8; 1600; 37.437780
3; 1; 1600; 186.921791
3; 2; 1600; 95.429786
3; 3; 1600; 63.413682
3; 4; 1600; 46.810095
3; 5; 1600; 37.662113
3; 6; 1600; 31.449405
3; 7; 1600; 27.409494
3; 8; 1600; 25.895544
4; 1; 1600; 140.890296
4; 2; 1600; 71.397181
4; 3; 1600; 48.523057
4; 4; 1600; 35.253729
4; 5; 1600; 28.500602
4; 6; 1600; 24.101596
4; 7; 1600; 21.212993
4; 8; 1600; 20.889465
5; 1; 1600; 113.029998
5; 2; 1600; 56.293873
5; 3; 1600; 37.637014
5; 4; 1600; 28.460373
5; 5; 1600; 23.080385
5; 6; 1600; 19.654992
5; 7; 1600; 17.160215
5; 8; 1600; 15.333950
6; 1; 1600; 94.779865
6; 2; 1600; 47.393428
6; 3; 1600; 31.586719
6; 4; 1600; 24.056951
6; 5; 1600; 19.681638
6; 6; 1600; 16.725693
6; 7; 1600; 15.252928
6; 8; 1600; 13.116369
7; 1; 1600; 79.931350
7; 2; 1600; 40.196253
7; 3; 1600; 27.265878
7; 4; 1600; 20.697628
7; 5; 1600; 16.931558
7; 6; 1600; 14.292314
7; 7; 1600; 12.597719
7; 8; 1600; 11.491468
8; 1; 1600; 69.382802
8; 2; 1600; 35.322881
8; 3; 1600; 24.092068
8; 4; 1600; 18.307280
8; 5; 1600; 14.971170
8; 6; 1600; 12.923439
8; 7; 1600; 11.328747
8; 8; 1600; 12.475847
